Period,Hypothesis,Lag (min),Correlation
2025-12-01 15:00:00+00:00 → 2025-12-01 15:38:00+00:00,EWC follows QQQ,0,0.5358453990699935
2025-12-01 15:00:00+00:00 → 2025-12-01 15:38:00+00:00,EWU follows QQQ,0,0.34537325090347804
2025-12-01 15:00:00+00:00 → 2025-12-01 15:38:00+00:00,XLK follows QQQ,0,0.9483490771249274
2025-12-01 15:01:00+00:00 → 2025-12-01 15:39:00+00:00,EWJ follows QQQ,0,0.6478915614676399
2025-12-01 15:01:00+00:00 → 2025-12-01 15:39:00+00:00,EWT follows QQQ,0,0.8315530917020194
2025-12-01 15:01:00+00:00 → 2025-12-01 15:39:00+00:00,EWC follows QQQ,0,0.5043972706244222
2025-12-01 15:01:00+00:00 → 2025-12-01 15:39:00+00:00,EWU follows QQQ,0,0.3749195855028707
2025-12-01 15:01:00+00:00 → 2025-12-01 15:39:00+00:00,XLK follows QQQ,0,0.9545711732433703
2025-12-01 15:02:00+00:00 → 2025-12-01 15:40:00+00:00,EWJ follows QQQ,0,0.6397516584184673
2025-12-01 15:02:00+00:00 → 2025-12-01 15:40:00+00:00,EWT follows QQQ,0,0.8768386906237866
2025-12-01 15:02:00+00:00 → 2025-12-01 15:40:00+00:00,EWC follows QQQ,0,0.51023077025111
2025-12-01 15:02:00+00:00 → 2025-12-01 15:40:00+00:00,EWU follows QQQ,0,0.3696934264559595
2025-12-01 15:02:00+00:00 → 2025-12-01 15:40:00+00:00,XLK follows QQQ,0,0.953962544467364
2025-12-01 15:03:00+00:00 → 2025-12-01 15:41:00+00:00,EWJ follows QQQ,0,0.6418224632567583
2025-12-01 15:03:00+00:00 → 2025-12-01 15:41:00+00:00,EWT follows QQQ,0,0.8722283240414624
2025-12-01 15:03:00+00:00 → 2025-12-01 15:41:00+00:00,EWC follows QQQ,0,0.521412752662954
2025-12-01 15:03:00+00:00 → 2025-12-01 15:41:00+00:00,EWU follows QQQ,0,0.36978745799570223
2025-12-01 15:03:00+00:00 → 2025-12-01 15:41:00+00:00,XLK follows QQQ,0,0.9486237486358439
2025-12-01 15:06:00+00:00 → 2025-12-01 15:42:00+00:00,EWJ follows QQQ,0,0.6481988683052983
2025-12-01 15:06:00+00:00 → 2025-12-01 15:42:00+00:00,EWT follows QQQ,0,0.8823177641102268
2025-12-01 15:06:00+00:00 → 2025-12-01 15:42:00+00:00,EWC follows QQQ,0,0.5087840679847655
2025-12-01 15:06:00+00:00 → 2025-12-01 15:42:00+00:00,EWU follows QQQ,0,0.4310284026343268
2025-12-01 15:06:00+00:00 → 2025-12-01 15:42:00+00:00,XLK follows QQQ,0,0.9490824358876387
2025-12-01 15:07:00+00:00 → 2025-12-01 15:43:00+00:00,EWJ follows QQQ,0,0.647790482938466
2025-12-01 15:07:00+00:00 → 2025-12-01 15:43:00+00:00,EWT follows QQQ,0,0.8835865892554896
2025-12-01 15:07:00+00:00 → 2025-12-01 15:43:00+00:00,EWC follows QQQ,0,0.5139029289482915
2025-12-01 15:07:00+00:00 → 2025-12-01 15:43:00+00:00,EWU follows QQQ,0,0.4277771585424999
2025-12-01 15:07:00+00:00 → 2025-12-01 15:43:00+00:00,XLK follows QQQ,0,0.9505407130292581
2025-12-01 15:08:00+00:00 → 2025-12-01 15:44:00+00:00,EWJ follows QQQ,0,0.6466946345107628
2025-12-01 15:08:00+00:00 → 2025-12-01 15:44:00+00:00,EWT follows QQQ,0,0.8839958111701789
2025-12-01 15:08:00+00:00 → 2025-12-01 15:44:00+00:00,EWC follows QQQ,0,0.48767975880936554
2025-12-01 15:08:00+00:00 → 2025-12-01 15:44:00+00:00,EWU follows QQQ,0,0.4213697456553133
2025-12-01 15:08:00+00:00 → 2025-12-01 15:44:00+00:00,XLK follows QQQ,0,0.9514860903520951
2025-12-01 15:11:00+00:00 → 2025-12-01 15:45:00+00:00,EWJ follows QQQ,0,0.67977068752048
2025-12-01 15:11:00+00:00 → 2025-12-01 15:45:00+00:00,EWT follows QQQ,0,0.8837031752035469
2025-12-01 15:11:00+00:00 → 2025-12-01 15:45:00+00:00,EWC follows QQQ,0,0.4851192960916632
2025-12-01 15:11:00+00:00 → 2025-12-01 15:45:00+00:00,EWU follows QQQ,0,0.43862903038658
2025-12-01 15:11:00+00:00 → 2025-12-01 15:45:00+00:00,XLK follows QQQ,0,0.9500105549955588
2025-12-01 15:14:00+00:00 → 2025-12-01 15:46:00+00:00,EWJ follows QQQ,0,0.7173578570368067
2025-12-01 15:14:00+00:00 → 2025-12-01 15:46:00+00:00,EWT follows QQQ,0,0.8860853187498023
2025-12-01 15:14:00+00:00 → 2025-12-01 15:46:00+00:00,EWC follows QQQ,0,0.5060818936937457
2025-12-01 15:14:00+00:00 → 2025-12-01 15:46:00+00:00,EWU follows QQQ,0,0.4467720078045232
2025-12-01 15:14:00+00:00 → 2025-12-01 15:46:00+00:00,XLK follows QQQ,0,0.9505521522952165
2025-12-01 15:15:00+00:00 → 2025-12-01 15:47:00+00:00,EWJ follows QQQ,0,0.6836157111954667
2025-12-01 15:15:00+00:00 → 2025-12-01 15:47:00+00:00,EWT follows QQQ,0,0.8642636644218591
2025-12-01 15:15:00+00:00 → 2025-12-01 15:47:00+00:00,EWC follows QQQ,0,0.616079180317647
2025-12-01 15:15:00+00:00 → 2025-12-01 15:47:00+00:00,EWU follows QQQ,0,0.5028450440101178
2025-12-01 15:15:00+00:00 → 2025-12-01 15:47:00+00:00,XLK follows QQQ,0,0.9418466433865617
2025-12-01 15:16:00+00:00 → 2025-12-01 15:48:00+00:00,EWJ follows QQQ,0,0.7186396551829771
2025-12-01 15:16:00+00:00 → 2025-12-01 15:48:00+00:00,EWT follows QQQ,0,0.8685745118652018
2025-12-01 15:16:00+00:00 → 2025-12-01 15:48:00+00:00,EWC follows QQQ,0,0.620798662328272
2025-12-01 15:16:00+00:00 → 2025-12-01 15:48:00+00:00,EWU follows QQQ,0,0.5466499204200197
2025-12-01 15:16:00+00:00 → 2025-12-01 15:48:00+00:00,XLK follows QQQ,0,0.9394509958512719
2025-12-01 15:17:00+00:00 → 2025-12-01 15:49:00+00:00,EWJ follows QQQ,0,0.6895038670137087
2025-12-01 15:17:00+00:00 → 2025-12-01 15:49:00+00:00,EWT follows QQQ,0,0.8576856780491728
2025-12-01 15:17:00+00:00 → 2025-12-01 15:49:00+00:00,EWC follows QQQ,0,0.5839611131224398
2025-12-01 15:17:00+00:00 → 2025-12-01 15:49:00+00:00,EWU follows QQQ,0,0.5562023011842075
2025-12-01 15:17:00+00:00 → 2025-12-01 15:49:00+00:00,XLK follows QQQ,0,0.9457031780795558
2025-12-01 15:21:00+00:00 → 2025-12-01 15:50:00+00:00,EWJ follows QQQ,0,0.7089826120531234
2025-12-01 15:21:00+00:00 → 2025-12-01 15:50:00+00:00,EWT follows QQQ,0,0.8747984873816077
2025-12-01 15:21:00+00:00 → 2025-12-01 15:50:00+00:00,EWC follows QQQ,0,0.5910970722179424
2025-12-01 15:21:00+00:00 → 2025-12-01 15:50:00+00:00,EWU follows QQQ,0,0.5523012153961812
2025-12-01 15:21:00+00:00 → 2025-12-01 15:50:00+00:00,XLK follows QQQ,0,0.9507599960574449
2025-12-01 15:22:00+00:00 → 2025-12-01 15:51:00+00:00,EWJ follows QQQ,0,0.757958661241325
2025-12-01 15:22:00+00:00 → 2025-12-01 15:51:00+00:00,EWT follows QQQ,0,0.8979938585284851
2025-12-01 15:22:00+00:00 → 2025-12-01 15:51:00+00:00,EWC follows QQQ,0,0.6259303246854437
2025-12-01 15:22:00+00:00 → 2025-12-01 15:51:00+00:00,EWU follows QQQ,0,0.5671942929359631
2025-12-01 15:22:00+00:00 → 2025-12-01 15:51:00+00:00,XLK follows QQQ,0,0.9546956762534426
2025-12-01 15:23:00+00:00 → 2025-12-01 15:52:00+00:00,EWJ follows QQQ,0,0.7917732313610895
2025-12-01 15:23:00+00:00 → 2025-12-01 15:52:00+00:00,EWT follows QQQ,0,0.9131484910339063
2025-12-01 15:23:00+00:00 → 2025-12-01 15:52:00+00:00,EWC follows QQQ,0,0.6314466847582253
2025-12-01 15:23:00+00:00 → 2025-12-01 15:52:00+00:00,EWU follows QQQ,0,0.661116555319003
2025-12-01 15:23:00+00:00 → 2025-12-01 15:52:00+00:00,XLK follows QQQ,0,0.9624711372908559
2025-12-01 15:24:00+00:00 → 2025-12-01 15:53:00+00:00,EWJ follows QQQ,0,0.7902892693656822
2025-12-01 15:24:00+00:00 → 2025-12-01 15:53:00+00:00,EWT follows QQQ,0,0.9114521802338386
2025-12-01 15:24:00+00:00 → 2025-12-01 15:53:00+00:00,EWC follows QQQ,0,0.6318571317959938
2025-12-01 15:24:00+00:00 → 2025-12-01 15:53:00+00:00,EWU follows QQQ,0,0.6290705165075747
2025-12-01 15:24:00+00:00 → 2025-12-01 15:53:00+00:00,XLK follows QQQ,0,0.9635068742431094
2025-12-01 15:25:00+00:00 → 2025-12-01 15:54:00+00:00,EWJ follows QQQ,0,0.7868692596266066
2025-12-01 15:25:00+00:00 → 2025-12-01 15:54:00+00:00,EWT follows QQQ,0,0.9106290445235513
2025-12-01 15:25:00+00:00 → 2025-12-01 15:54:00+00:00,EWC follows QQQ,0,0.6295059201258941
2025-12-01 15:25:00+00:00 → 2025-12-01 15:54:00+00:00,EWU follows QQQ,0,0.6127005809199633
2025-12-01 15:25:00+00:00 → 2025-12-01 15:54:00+00:00,XLK follows QQQ,0,0.9637099384266975
2025-12-01 15:26:00+00:00 → 2025-12-01 15:55:00+00:00,EWJ follows QQQ,0,0.7772394400457494
2025-12-01 15:26:00+00:00 → 2025-12-01 15:55:00+00:00,EWT follows QQQ,0,0.9037876803993614
2025-12-01 15:26:00+00:00 → 2025-12-01 15:55:00+00:00,EWC follows QQQ,0,0.6018148928658388
2025-12-01 15:26:00+00:00 → 2025-12-01 15:55:00+00:00,EWU follows QQQ,0,0.5804681029710319
2025-12-01 15:26:00+00:00 → 2025-12-01 15:55:00+00:00,XLK follows QQQ,0,0.9625299043798811
2025-12-01 15:27:00+00:00 → 2025-12-01 15:56:00+00:00,EWJ follows QQQ,0,0.7904070778408879
2025-12-01 15:27:00+00:00 → 2025-12-01 15:56:00+00:00,EWT follows QQQ,0,0.9077407613360757
2025-12-01 15:27:00+00:00 → 2025-12-01 15:56:00+00:00,EWC follows QQQ,0,0.5969319323206101
2025-12-01 15:27:00+00:00 → 2025-12-01 15:56:00+00:00,EWU follows QQQ,0,0.5771630904960033
2025-12-01 15:27:00+00:00 → 2025-12-01 15:56:00+00:00,XLK follows QQQ,0,0.9638062954662878
2025-12-01 15:28:00+00:00 → 2025-12-01 15:57:00+00:00,EWJ follows QQQ,0,0.7805503286184208
2025-12-01 15:28:00+00:00 → 2025-12-01 15:57:00+00:00,EWT follows QQQ,0,0.9129036648362193
2025-12-01 15:28:00+00:00 → 2025-12-01 15:57:00+00:00,EWC follows QQQ,0,0.5899514241262052
2025-12-01 15:28:00+00:00 → 2025-12-01 15:57:00+00:00,EWU follows QQQ,0,0.5695714195904753
2025-12-01 15:28:00+00:00 → 2025-12-01 15:57:00+00:00,XLK follows QQQ,0,0.9615215819953562
2025-12-01 15:29:00+00:00 → 2025-12-01 16:00:00+00:00,EWJ follows QQQ,0,0.7868625565977961
2025-12-01 15:29:00+00:00 → 2025-12-01 16:00:00+00:00,EWT follows QQQ,0,0.9111133316005825
2025-12-01 15:29:00+00:00 → 2025-12-01 16:00:00+00:00,EWC follows QQQ,0,0.590833169655529
2025-12-01 15:29:00+00:00 → 2025-12-01 16:00:00+00:00,EWU follows QQQ,0,0.5528747597540712
2025-12-01 15:29:00+00:00 → 2025-12-01 16:00:00+00:00,XLK follows QQQ,0,0.9641107282684228
2025-12-01 15:30:00+00:00 → 2025-12-01 16:01:00+00:00,EWJ follows QQQ,0,0.8009461806099485
2025-12-01 15:30:00+00:00 → 2025-12-01 16:01:00+00:00,EWT follows QQQ,0,0.8975649601874813
2025-12-01 15:30:00+00:00 → 2025-12-01 16:01:00+00:00,EWC follows QQQ,0,0.6572097388727937
2025-12-01 15:30:00+00:00 → 2025-12-01 16:01:00+00:00,EWU follows QQQ,0,0.5668859055523052
2025-12-01 15:30:00+00:00 → 2025-12-01 16:01:00+00:00,XLK follows QQQ,0,0.9622263597106363
2025-12-01 15:31:00+00:00 → 2025-12-01 16:02:00+00:00,EWJ follows QQQ,0,0.7573133962948855
2025-12-01 15:31:00+00:00 → 2025-12-01 16:02:00+00:00,EWT follows QQQ,0,0.8960364646514377
2025-12-01 15:31:00+00:00 → 2025-12-01 16:02:00+00:00,EWC follows QQQ,0,0.6357529683309672
2025-12-01 15:31:00+00:00 → 2025-12-01 16:02:00+00:00,EWU follows QQQ,0,0.5409694582076543
2025-12-01 15:31:00+00:00 → 2025-12-01 16:02:00+00:00,XLK follows QQQ,0,0.9582688877272902
2025-12-01 15:32:00+00:00 → 2025-12-01 16:03:00+00:00,EWJ follows QQQ,0,0.7733743809010016
2025-12-01 15:32:00+00:00 → 2025-12-01 16:03:00+00:00,EWT follows QQQ,0,0.8935244032119651
2025-12-01 15:32:00+00:00 → 2025-12-01 16:03:00+00:00,EWC follows QQQ,0,0.6243101865890553
2025-12-01 15:32:00+00:00 → 2025-12-01 16:03:00+00:00,EWU follows QQQ,3,0.5447588483150245
2025-12-01 15:32:00+00:00 → 2025-12-01 16:03:00+00:00,XLK follows QQQ,0,0.9530714974011489
2025-12-01 15:33:00+00:00 → 2025-12-01 16:04:00+00:00,EWJ follows QQQ,0,0.7700525115087808
2025-12-01 15:33:00+00:00 → 2025-12-01 16:04:00+00:00,EWT follows QQQ,0,0.8952207797716278
2025-12-01 15:33:00+00:00 → 2025-12-01 16:04:00+00:00,EWC follows QQQ,0,0.6453616579050643
2025-12-01 15:33:00+00:00 → 2025-12-01 16:04:00+00:00,EWU follows QQQ,0,0.5370121583909945
2025-12-01 15:33:00+00:00 → 2025-12-01 16:04:00+00:00,XLK follows QQQ,0,0.9525523144910013
2025-12-01 15:34:00+00:00 → 2025-12-01 16:05:00+00:00,EWJ follows QQQ,0,0.7695693551450455
2025-12-01 15:34:00+00:00 → 2025-12-01 16:05:00+00:00,EWT follows QQQ,0,0.8961141367423561
2025-12-01 15:34:00+00:00 → 2025-12-01 16:05:00+00:00,EWC follows QQQ,0,0.6481400207679089
2025-12-01 15:34:00+00:00 → 2025-12-01 16:05:00+00:00,EWU follows QQQ,0,0.5536096114125225
2025-12-01 15:34:00+00:00 → 2025-12-01 16:05:00+00:00,XLK follows QQQ,0,0.9532225150397537
2025-12-01 15:35:00+00:00 → 2025-12-01 16:06:00+00:00,EWJ follows QQQ,0,0.7450512364478906
2025-12-01 15:35:00+00:00 → 2025-12-01 16:06:00+00:00,EWT follows QQQ,0,0.8692987247039586
2025-12-01 15:35:00+00:00 → 2025-12-01 16:06:00+00:00,EWC follows QQQ,0,0.6113573145509114
2025-12-01 15:35:00+00:00 → 2025-12-01 16:06:00+00:00,EWU follows QQQ,3,0.4312336113161468
2025-12-01 15:35:00+00:00 → 2025-12-01 16:06:00+00:00,XLK follows QQQ,0,0.951035226371003
2025-12-01 15:36:00+00:00 → 2025-12-01 16:07:00+00:00,EWJ follows QQQ,0,0.7616680394559567
2025-12-01 15:36:00+00:00 → 2025-12-01 16:07:00+00:00,EWT follows QQQ,0,0.8749063628752775
2025-12-01 15:36:00+00:00 → 2025-12-01 16:07:00+00:00,EWC follows QQQ,0,0.6167203138127597
2025-12-01 15:36:00+00:00 → 2025-12-01 16:07:00+00:00,EWU follows QQQ,0,0.4648695965636865
2025-12-01 15:36:00+00:00 → 2025-12-01 16:07:00+00:00,XLK follows QQQ,0,0.952956347792139
2025-12-01 15:37:00+00:00 → 2025-12-01 16:08:00+00:00,EWJ follows QQQ,0,0.789464172955657
2025-12-01 15:37:00+00:00 → 2025-12-01 16:08:00+00:00,EWT follows QQQ,0,0.8790775898013561
2025-12-01 15:37:00+00:00 → 2025-12-01 16:08:00+00:00,EWC follows QQQ,0,0.5589870753856977
2025-12-01 15:37:00+00:00 → 2025-12-01 16:08:00+00:00,EWU follows QQQ,0,0.5128262144886344
2025-12-01 15:37:00+00:00 → 2025-12-01 16:08:00+00:00,XLK follows QQQ,0,0.9496507930326713
2025-12-01 15:38:00+00:00 → 2025-12-01 16:09:00+00:00,EWJ follows QQQ,0,0.7791744399450743
2025-12-01 15:38:00+00:00 → 2025-12-01 16:09:00+00:00,EWT follows QQQ,0,0.877242104170569
2025-12-01 15:38:00+00:00 → 2025-12-01 16:09:00+00:00,EWC follows QQQ,0,0.5382500954273202
2025-12-01 15:38:00+00:00 → 2025-12-01 16:09:00+00:00,EWU follows QQQ,0,0.4648466009704975
2025-12-01 15:38:00+00:00 → 2025-12-01 16:09:00+00:00,XLK follows QQQ,0,0.9502171537071855
2025-12-01 15:39:00+00:00 → 2025-12-01 16:10:00+00:00,EWJ follows QQQ,0,0.7601617972171489
2025-12-01 15:39:00+00:00 → 2025-12-01 16:10:00+00:00,EWT follows QQQ,0,0.8795755638157958
2025-12-01 15:39:00+00:00 → 2025-12-01 16:10:00+00:00,EWC follows QQQ,0,0.6023652637646781
2025-12-01 15:39:00+00:00 → 2025-12-01 16:10:00+00:00,EWU follows QQQ,0,0.5803468183191802
2025-12-01 15:39:00+00:00 → 2025-12-01 16:10:00+00:00,XLK follows QQQ,0,0.9577248333561155
2025-12-01 15:40:00+00:00 → 2025-12-01 16:11:00+00:00,EWJ follows QQQ,0,0.7959740794340434
2025-12-01 15:40:00+00:00 → 2025-12-01 16:11:00+00:00,EWT follows QQQ,0,0.8822106056449137
2025-12-01 15:40:00+00:00 → 2025-12-01 16:11:00+00:00,EWC follows QQQ,0,0.5997731465436739
2025-12-01 15:40:00+00:00 → 2025-12-01 16:11:00+00:00,EWU follows QQQ,0,0.5375007955302108
2025-12-01 15:40:00+00:00 → 2025-12-01 16:11:00+00:00,XLK follows QQQ,0,0.9569593002960007
2025-12-01 15:41:00+00:00 → 2025-12-01 16:12:00+00:00,EWJ follows QQQ,0,0.7774893623578024
2025-12-01 15:41:00+00:00 → 2025-12-01 16:12:00+00:00,EWT follows QQQ,0,0.8737291798293519
2025-12-01 15:41:00+00:00 → 2025-12-01 16:12:00+00:00,EWC follows QQQ,0,0.6070176646365838
2025-12-01 15:41:00+00:00 → 2025-12-01 16:12:00+00:00,EWU follows QQQ,0,0.5378930646743627
2025-12-01 15:41:00+00:00 → 2025-12-01 16:12:00+00:00,XLK follows QQQ,0,0.9585224961357705
2025-12-01 15:42:00+00:00 → 2025-12-01 16:13:00+00:00,EWJ follows QQQ,0,0.7791425495124511
2025-12-01 15:42:00+00:00 → 2025-12-01 16:13:00+00:00,EWT follows QQQ,0,0.8762332493293155
2025-12-01 15:42:00+00:00 → 2025-12-01 16:13:00+00:00,EWC follows QQQ,0,0.6063784572451218
2025-12-01 15:42:00+00:00 → 2025-12-01 16:13:00+00:00,EWU follows QQQ,0,0.516938809767109
2025-12-01 15:42:00+00:00 → 2025-12-01 16:13:00+00:00,XLK follows QQQ,0,0.9635957577857165
2025-12-01 15:43:00+00:00 → 2025-12-01 16:14:00+00:00,EWJ follows QQQ,0,0.7953004636692942
2025-12-01 15:43:00+00:00 → 2025-12-01 16:14:00+00:00,EWT follows QQQ,0,0.872042369480858
2025-12-01 15:43:00+00:00 → 2025-12-01 16:14:00+00:00,EWC follows QQQ,0,0.5564717023128403
2025-12-01 15:43:00+00:00 → 2025-12-01 16:14:00+00:00,EWU follows QQQ,0,0.5252334190734753
2025-12-01 15:43:00+00:00 → 2025-12-01 16:14:00+00:00,XLK follows QQQ,0,0.9673986173607468
2025-12-01 15:44:00+00:00 → 2025-12-01 16:15:00+00:00,EWJ follows QQQ,0,0.7764680813892476
2025-12-01 15:44:00+00:00 → 2025-12-01 16:15:00+00:00,EWT follows QQQ,0,0.872461984111133
2025-12-01 15:44:00+00:00 → 2025-12-01 16:15:00+00:00,EWC follows QQQ,0,0.5455030488756629
2025-12-01 15:44:00+00:00 → 2025-12-01 16:15:00+00:00,EWU follows QQQ,0,0.46426856489846224
2025-12-01 15:44:00+00:00 → 2025-12-01 16:15:00+00:00,XLK follows QQQ,0,0.9648685967566519
2025-12-01 15:45:00+00:00 → 2025-12-01 16:16:00+00:00,EWJ follows QQQ,0,0.7746234890196156
2025-12-01 15:45:00+00:00 → 2025-12-01 16:16:00+00:00,EWT follows QQQ,0,0.8699946326746342
2025-12-01 15:45:00+00:00 → 2025-12-01 16:16:00+00:00,EWC follows QQQ,0,0.5701602692244454
2025-12-01 15:45:00+00:00 → 2025-12-01 16:16:00+00:00,EWU follows QQQ,0,0.46329124749296885
2025-12-01 15:45:00+00:00 → 2025-12-01 16:16:00+00:00,XLK follows QQQ,0,0.9647220516795069
2025-12-01 15:46:00+00:00 → 2025-12-01 16:17:00+00:00,EWJ follows QQQ,0,0.7646389776327
2025-12-01 15:46:00+00:00 → 2025-12-01 16:17:00+00:00,EWT follows QQQ,0,0.8610955392570825
2025-12-01 15:46:00+00:00 → 2025-12-01 16:17:00+00:00,EWC follows QQQ,0,0.5544068051497373
2025-12-01 15:46:00+00:00 → 2025-12-01 16:17:00+00:00,EWU follows QQQ,-1,0.49613985587268095
2025-12-01 15:46:00+00:00 → 2025-12-01 16:17:00+00:00,XLK follows QQQ,0,0.9665238929132798
2025-12-01 15:47:00+00:00 → 2025-12-01 16:18:00+00:00,EWJ follows QQQ,0,0.7647636352810205
2025-12-01 15:47:00+00:00 → 2025-12-01 16:18:00+00:00,EWT follows QQQ,0,0.8652846652120427
2025-12-01 15:47:00+00:00 → 2025-12-01 16:18:00+00:00,EWC follows QQQ,0,0.5656430907149932
2025-12-01 15:47:00+00:00 → 2025-12-01 16:18:00+00:00,EWU follows QQQ,3,0.3936408950181254
2025-12-01 15:47:00+00:00 → 2025-12-01 16:18:00+00:00,XLK follows QQQ,0,0.9690661349349835
2025-12-01 15:48:00+00:00 → 2025-12-01 16:19:00+00:00,EWJ follows QQQ,0,0.7847441606901827
2025-12-01 15:48:00+00:00 → 2025-12-01 16:19:00+00:00,EWT follows QQQ,0,0.8704619251522848
2025-12-01 15:48:00+00:00 → 2025-12-01 16:19:00+00:00,EWC follows QQQ,0,0.5822798537233542
2025-12-01 15:48:00+00:00 → 2025-12-01 16:19:00+00:00,EWU follows QQQ,3,0.39542322475362324
2025-12-01 15:48:00+00:00 → 2025-12-01 16:19:00+00:00,XLK follows QQQ,0,0.9715220322100794
2025-12-01 15:49:00+00:00 → 2025-12-01 16:20:00+00:00,EWJ follows QQQ,0,0.796763527911122
2025-12-01 15:49:00+00:00 → 2025-12-01 16:20:00+00:00,EWT follows QQQ,0,0.8769492165532741
2025-12-01 15:49:00+00:00 → 2025-12-01 16:20:00+00:00,EWC follows QQQ,0,0.560173360364503
2025-12-01 15:49:00+00:00 → 2025-12-01 16:20:00+00:00,EWU follows QQQ,3,0.3729938928293273
2025-12-01 15:49:00+00:00 → 2025-12-01 16:20:00+00:00,XLK follows QQQ,0,0.9742582513243266
2025-12-01 15:50:00+00:00 → 2025-12-01 16:21:00+00:00,EWJ follows QQQ,0,0.7955943218594095
2025-12-01 15:50:00+00:00 → 2025-12-01 16:21:00+00:00,EWT follows QQQ,0,0.8741621573657316
2025-12-01 15:50:00+00:00 → 2025-12-01 16:21:00+00:00,EWC follows QQQ,0,0.5834056909606674
2025-12-01 15:50:00+00:00 → 2025-12-01 16:21:00+00:00,EWU follows QQQ,3,0.36411459795837775
2025-12-01 15:50:00+00:00 → 2025-12-01 16:21:00+00:00,XLK follows QQQ,0,0.9746084377172004
2025-12-01 15:51:00+00:00 → 2025-12-01 16:22:00+00:00,EWJ follows QQQ,0,0.7886714091569041
2025-12-01 15:51:00+00:00 → 2025-12-01 16:22:00+00:00,EWT follows QQQ,0,0.8864176103478566
2025-12-01 15:51:00+00:00 → 2025-12-01 16:22:00+00:00,EWC follows QQQ,0,0.5789344034658405
2025-12-01 15:51:00+00:00 → 2025-12-01 16:22:00+00:00,EWU follows QQQ,0,0.35987434243059635
2025-12-01 15:51:00+00:00 → 2025-12-01 16:22:00+00:00,XLK follows QQQ,0,0.9734938727972665
2025-12-01 15:52:00+00:00 → 2025-12-01 16:23:00+00:00,EWJ follows QQQ,0,0.7669081915359355
2025-12-01 15:52:00+00:00 → 2025-12-01 16:23:00+00:00,EWT follows QQQ,0,0.8772711388383172
2025-12-01 15:52:00+00:00 → 2025-12-01 16:23:00+00:00,EWC follows QQQ,0,0.5104794460089969
2025-12-01 15:52:00+00:00 → 2025-12-01 16:23:00+00:00,EWU follows QQQ,3,0.42712975336548903
2025-12-01 15:52:00+00:00 → 2025-12-01 16:23:00+00:00,XLK follows QQQ,0,0.9704157545414
2025-12-01 15:53:00+00:00 → 2025-12-01 16:24:00+00:00,EWJ follows QQQ,0,0.7245182106884159
2025-12-01 15:53:00+00:00 → 2025-12-01 16:24:00+00:00,EWT follows QQQ,0,0.8285978896995871
2025-12-01 15:53:00+00:00 → 2025-12-01 16:24:00+00:00,EWC follows QQQ,0,0.49076557538078214
2025-12-01 15:53:00+00:00 → 2025-12-01 16:24:00+00:00,EWU follows QQQ,3,0.3244747926225027
2025-12-01 15:53:00+00:00 → 2025-12-01 16:24:00+00:00,XLK follows QQQ,0,0.9578621397105693
2025-12-01 15:54:00+00:00 → 2025-12-01 16:25:00+00:00,EWJ follows QQQ,0,0.7343756566818778
2025-12-01 15:54:00+00:00 → 2025-12-01 16:25:00+00:00,EWT follows QQQ,0,0.8304120012105133
2025-12-01 15:54:00+00:00 → 2025-12-01 16:25:00+00:00,EWC follows QQQ,0,0.5128395591911642
2025-12-01 15:54:00+00:00 → 2025-12-01 16:25:00+00:00,EWU follows QQQ,3,0.3528926045702577
2025-12-01 15:54:00+00:00 → 2025-12-01 16:25:00+00:00,XLK follows QQQ,0,0.9590026998935944
2025-12-01 15:55:00+00:00 → 2025-12-01 16:26:00+00:00,EWJ follows QQQ,0,0.7087087273014466
2025-12-01 15:55:00+00:00 → 2025-12-01 16:26:00+00:00,EWT follows QQQ,0,0.7797175063138739
2025-12-01 15:55:00+00:00 → 2025-12-01 16:26:00+00:00,EWC follows QQQ,0,0.5059504503974884
2025-12-01 15:55:00+00:00 → 2025-12-01 16:26:00+00:00,EWU follows QQQ,3,0.3448380313921712
2025-12-01 15:55:00+00:00 → 2025-12-01 16:26:00+00:00,XLK follows QQQ,0,0.9555545576647988
2025-12-01 15:56:00+00:00 → 2025-12-01 16:27:00+00:00,EWJ follows QQQ,0,0.7207925801957294
2025-12-01 15:56:00+00:00 → 2025-12-01 16:27:00+00:00,EWT follows QQQ,0,0.782665058980223
2025-12-01 15:56:00+00:00 → 2025-12-01 16:27:00+00:00,EWC follows QQQ,0,0.5449553315712496
2025-12-01 15:56:00+00:00 → 2025-12-01 16:27:00+00:00,EWU follows QQQ,3,0.3509022187655107
2025-12-01 15:56:00+00:00 → 2025-12-01 16:27:00+00:00,XLK follows QQQ,0,0.9579345107685009
2025-12-01 15:57:00+00:00 → 2025-12-01 16:28:00+00:00,EWJ follows QQQ,0,0.7214138175509403
2025-12-01 15:57:00+00:00 → 2025-12-01 16:28:00+00:00,EWT follows QQQ,0,0.7840229596381182
